Title,Review
네가 없는 내일 (15세 개정판),키워드 취저에 스토리 흥미진진하고 재밌습니다
탐욕적인 소유 (15세 개정판),아직초반인데 흥미롭네요 남주가여주에게한눈에반한거같아요 여주가 학대하는아버지밑에서 자라와서 꼭 남주랑잘되었음하네요
탐욕적인 소유 (15세 개정판),쌍방구원물 좋아해서 재밌게 읽었습니다
탐욕적인 소유 (15세 개정판),완전 취향이에요 앞으로가 기대돼여
탐욕적인 소유 (15세 개정판),재미있게 보고 있어요 쌍방구원이라 더 좋네요
탐욕적인 소유 (15세 개정판),희연이 한서를 만나서  한서가 희연을 만나서  둘이 서로를 만나서 정말 다행이에요   이런 쌍방구원물 너무 좋습니다  
탐욕적인 소유 (15세 개정판),아버지라는 작자가 팔아먹을 생각이나하고 식단조차 관리를 하는데 소름그자체에요  차라리 친부가 아니길 바라게 될 정도  한서와의 계약결혼이 희연이에겐 구원일수 밖에 없어요  심지어 쌍방구원서사라서 더 좋습니다 
탐욕적인 소유 (15세 개정판),첫 시작부터 전무라는 놈팽이가 머리 뚜껑 제대로 여네요  여주의 아비 되는 인간도 쓰레기고  서로가 힘든 여주와 남주의 쌍방 구원물이라니 너무 좋네요 
탐욕적인 소유 (15세 개정판),서로 상처가 있는 두 남녀가 서로에게 구원이 되는 상황이 애틋합니다 둘이 어서 행복해 지기를 
탐욕적인 소유 (15세 개정판),남주어른스럽고 쌍방구원이어서 좋음
탐욕적인 소유 (15세 개정판),남주캐릭터가 매력있어요   
탐욕적인 소유 (15세 개정판),재밌어요  남준모 부들부들
탐욕적인 소유 (15세 개정판),잼나요 계속볼께요 기대되요      
탐욕적인 소유 (15세 개정판),           
탐욕적인 소유 (15세 개정판),남주랑 여주 모두 상처가 있는 인물인데 서로가 서로의 상처를 치료해주는 관계가 되어서 너무 좋아요 재미있게 잘보았습니다
탐욕적인 소유 (15세 개정판),키워드가 취향이라 재밌게 봤습니다
탐욕적인 소유 (15세 개정판),클리셰 스토리라 무난하게 볼만했어요
탐욕적인 소유 (15세 개정판),완결까지 올라와있어서 좋아요 재밌게 잘 보겠습니다
탐욕적인 소유 (15세 개정판),쌍방구원물이라 좋았습니다   
탐욕적인 소유 (15세 개정판),짧지만 굵은 쌍방구원물이네요  희연과 한서  행복하자   
탐욕적인 소유 (15세 개정판),한서 다정하고 어른스럽고 좋아요 
탐욕적인 소유 (15세 개정판),희연이 넘 안타깝구  한서도 안타깝네여    
탐욕적인 소유 (15세 개정판),남주가 재벌임에도 오만하지 않아서 좋아요
탐욕적인 소유 (15세 개정판),한서 넘 다정해서 좋아요 
탐욕적인 소유 (15세 개정판),둘이 이어지는 거 넘 좋아요  여주 아빠는 좀    큰 벌 받았으면
탐욕적인 소유 (15세 개정판),한서 넘 매력있어요   존댓맗하는 남주 좋아요 
탐욕적인 소유 (15세 개정판),완결 난 채로 나와서 좋기도 하고   빠른 완결이라 아쉽기도 하고 그렇네요   
탐욕적인 소유 (15세 개정판),한서도 고통이 있긴 있었나봐요  표지에 보니 등에 상처가     
탐욕적인 소유 (15세 개정판),완결작이네요 학대당하던 두사람이 서로를 만나서 치유받는 과정이 좋아요    
탐욕적인 소유 (15세 개정판),쌍방구원물 재밌어요     잘 보겠습니다 완결작품이라서 너무 좋네요
탐욕적인 소유 (15세 개정판),쌍방구원 조으다 완전판 사야되는데   잘못샀   
탐욕적인 소유 (15세 개정판),계속계속 결제를 부르네요  
탐욕적인 소유 (15세 개정판),남주가 좀 딱딱하긴 한데 그래도 이런 갑의 포지션의 남주도 여주같이 과거의 씻을수없는 상처가있고 서로를 통해 치유해나가는게 좋은거 같아요 아는맛 같으면서도 살짝 다른맛 
탐욕적인 소유 (15세 개정판),남주의 다나까 말투가 좀 이상하긴한데    서로의 비슷한 상처를 가지고 있고 서로 상처를 위로해주는 모습이 좋아요  
탐욕적인 소유 (15세 개정판),이런게 쌍방구원이지 너무 재밌네요
탐욕적인 소유 (15세 개정판),익숙하지만 또 계속 읽게하는 흡입력이있네요
스프링 피버(Spring Fever) (15세 개정판),이렇게 재밌는 작품 또 찾기 어려울 정도로 제 취향 꾹꾹 눌러담은 완벽한 작품이었습니다  모두들 감상하십쇼
스프링 피버(Spring Fever) (15세 개정판),재규랑 보이 잘됐음 좋겠어요 모처럼 유쾌한 글입니다
스프링 피버(Spring Fever) (15세 개정판),아씨        너무 웃겨요 진짜    드라마화되면 넘 재밌을 것 같아요  선재규 킹받는데 매력있어서 어찌할 바를 모르겠네요    이런 걸 의도하신 거라면 작가님 진짜 대단하십니다      
스프링 피버(Spring Fever) (15세 개정판),선서방 어서오시고  재규 진짜 매력 터져요     조카 진로 상담신청서의 상담가능시간 기입난에 상시가능   쓴거보고 빵터짐    능글능글  팔보고 조폭쪽이었나 했더니 그냥 문신팔토시인가봄   나 기절       윤봄쌤한테 보자마자 들이대는 노빠꾸직진남이구요 이건 재규땜에   금도 가서 봐야겠어여   진짜 전원힐링물에 둘 티키타카도 짱 웃기고 넘 재밋다   
스프링 피버(Spring Fever) (15세 개정판),남주 캐릭터 매력으로 계속 보게 되네요   
스프링 피버(Spring Fever) (15세 개정판),이런 남주도 있구나 웃기네요 가오잡는 노간지 능글남주 웃깁니다
스프링 피버(Spring Fever) (15세 개정판),표지완 다른 댕댕 애교남 매력있네요
스프링 피버(Spring Fever) (15세 개정판),남주 여주 다 매력적인듯
스프링 피버(Spring Fever) (15세 개정판),남주 은근 매력적이네요
스프링 피버(Spring Fever) (15세 개정판),   남주 뭐지  짜증나는데 재며들어        킹받네      매력이미친하드캐리  
스프링 피버(Spring Fever) (15세 개정판),키워드가 마음에 들어서 보기 시작했는데 주인공들도 귀엽고 가볍게 보기 좋은 것 같아요  완결까지 기대할게요 
스프링 피버(Spring Fever) (15세 개정판),재밌을거 같아요 기대되네요
스프링 피버(Spring Fever) (15세 개정판),남자 주인공은 특이한 남자이고 문신은 나를 납득시키지 못하지만 그녀는 확실히 매우 섹시합니다 
스프링 피버(Spring Fever) (15세 개정판),진짜 재미있어요   
스프링 피버(Spring Fever) (15세 개정판),생각보다 더 재밌네요   
스프링 피버(Spring Fever) (15세 개정판),댕댕이같은 남주    
스프링 피버(Spring Fever) (15세 개정판),남주가 독특한 개성이잇어요
스프링 피버(Spring Fever) (15세 개정판),남주가 의외의 매력이있네여    
스프링 피버(Spring Fever) (15세 개정판),표지보고 구매했는데 재미있어요
스프링 피버(Spring Fever) (15세 개정판),로코에 댕댕남주 좋습니다 
스프링 피버(Spring Fever) (15세 개정판),남주 캐릭 좋네요 재밌게 잘 보겠습니다
스프링 피버(Spring Fever) (15세 개정판),아직 초반이지만 스토리 흥미진진하고 재밌습니다
이혼 후 처음 (15세 개정판),별로 임 너무 핑계가 많아
이혼 후 처음 (15세 개정판),첨엔 넘 답답했는데   좋네요 
이혼 후 처음 (15세 개정판),달달한 외전 부탁드려요   
이혼 후 처음 (15세 개정판),남주와 여주가 언제쯤 터놓고 이야기 할 수 있을지 두근두근 하며 읽고있어요
할래요? 최 대리,편안하게 술술 잘 읽었어요
할래요? 최 대리,전형적인소재같지만 매력적인캐릭터들로 스토리를이끌어가는 힘이있는작품입니다 이연의아픈과거와 본의아니게엮이게된 톱스타남주도윤과 그의안티팬이되버린 여주이연의관계가 신선하고재미있네요 운명적인사랑으로 발전하게되는과정이 설득력있게그려져 집중해서볼수있었어요
할래요? 최 대리,설정도 재밌고 캐릭터들도 다 매력있어서 좋아요 
할래요? 최 대리,초반은 답답하네요 남주만 믿고 달리고 있습니다     
할래요? 최 대리,이연이 전남친 진짜 별로인데 도윤이 만나서 다행이다 싶어요  
할래요? 최 대리,빡치는데 재미있어요 특히 초반 전남친 정신세계 완전 저세상인데 남주가 그놈이 뚫은 구멍 메꿔주네요    
할래요? 최 대리,도윤이야말로 운명적인 사랑인게 분명 
할래요? 최 대리,초반엔 발암이었지만 갈수록 도윤의 하드캐리로 해피엔딩    좋았습니다   
할래요? 최 대리,섹시한천만배우지만 꿈에그리던여인에게 본의아니게미움을산 너무안타까운현실에 그저웃프기만하네요 이연의입장에서는 쓰레기구남친때문에 도윤을미워하는것도 너무이해가되구요 비록둘의관계가 혐관으로시작했지만 서로의필요에의해 자연스레얽히면서 둘도없는인연으로 발전하는과정들이 넘재밌게그려졌어요 특히도윤의캐릭터가 너무매력이넘쳐서 짜릿하게느껴지네요 즐겁게잘읽었습니다
할래요? 최 대리,도윤이 엄청 매력있어서 빠져서 봤어요
할래요? 최 대리,전남친 저거 어떻게 못하나요 너무 화낰   
할래요? 최 대리,표지 예뻐서 보게 되었는데 가볍게 읽기 좋아요
할래요? 최 대리,최대리의 수난시대예요   세상이 이연이를 가만 두질 않네
할래요? 최 대리,처음 뵙는 작가님인데 기승전결 굿입니다 다음 작품이 기대되네요  
할래요? 최 대리,이연이가 트라우마를 극복해낼 수 있을까 조마조마해하며 보는중입니다
할래요? 최 대리,초심 생각나는 로설이라서 반가움도 있고 익히 아는 맛의 익숙함에 만족도 높은 텐텐무 작품이었어요  계기부여를 위한 여주의 설정이 조금 아쉽기도 하지만 남주와의 밸런스에 납득이 되기도 하고  꿈 이야기지만 매우 현실적인 스토리가 좋았어요  매력적으로 풀리는 내막이 최고예요 
할래요? 최 대리,송도윤 안그럴거같은 이미진데 운명을 믿는거 귀엽    
할래요? 최 대리,제취향     아는맛이긴한데 그게 또 잘쓰여진 아는맛이라 넘 재밌어요    하 진짜 구남친 부분에선 가슴이 답답해지는데 또 걔랑 비교해서 송도윤이 개미친넘이라 매력이 더 부각되는것같은     작가님 필력도 짱짱하시고 넘 재밌어요
할래요? 최 대리,탑스타와 안티팬이라는 설정 흥미로워요 가볍게 달리기 좋아요
할래요? 최 대리,똥차가고 벤츠옵니다
할래요? 최 대리,여주 씩씩하고 일 잘하고 남 눈치안보지만 쫌  차원월드에 사는데 에휴 내가 만약 그런일 당했다면 진짜 전남친가만안둘텐데 그런면에선 호구같아요 여주만 찐사랑였으니까요 그래도 과거로만 생각하려는 마음도 애잔하고   엔젤였다는데 현생을 열심히 살아야죠 새 남편 이랑요
할래요? 최 대리,스토리 짜임새있게 잘짜여짐 가볍게 읽기좋은 킬타용같음 그래도 마음찌통이 아니라 편한마음으로 볼수있어 좋아요
할래요? 최 대리,감정 묘사가 잘 되어 있어서 흥미롭네요 
할래요? 최 대리,이연이가 워커홀릭이 될 수 밖에 없단 생각만 드네요   하
할래요? 최 대리,살짝 유치하기도 한데 그덕분에 금방 읽힘 송도윤이 생각보다 직진을 시원하게 해서 좋았음
할래요? 최 대리,완결까지 나와서 술술 봤어요  이연이가 쭉쭉 직진해서 보기 좋았어요
할래요? 최 대리,도윤이랑 이연 둘이 정말 운명인가여 톱스타랑 안티팬이라니    정말 드라마틱한 소재로 글잘쓰신것같아여 너무 잘 읽고있어여
할래요? 최 대리,재미있는 클리셰네요  드라마보닷 보고 있습니다
할래요? 최 대리,첨엔 제목이 뭐 이래    궁금해서 읽기 시작했는데     호로록 읽게되네요 제목도 찰떡이구요 외전주실거죠  
